ticker,period_end,frequency,total_debt,short_term_debt,long_term_debt,cash_and_equivalents,net_debt,interest_expense,fiscal_year
UVV,2023-03-31,annual,849317000.0,206968000.0,616809000.0,64690000.0,784627000.0,49300000.0,2023
UVV,2024-03-31,annual,1064239000.0,427573000.0,617364000.0,55593000.0,1008646000.0,66273000.0,2024
UVV,2025-03-31,annual,1104307000.0,465781000.0,617918000.0,260115000.0,844192000.0,87066000.0,2025
VAC,2018-12-31,annual,3818000000.0,521000000.0,1694000000.0,231000000.0,3587000000.0,54000000.0,2018
VAC,2019-12-31,annual,4259000000.0,396000000.0,1871000000.0,287000000.0,3972000000.0,132000000.0,2019
VAC,2020-12-31,annual,4406000000.0,210000000.0,1588000000.0,524000000.0,3882000000.0,150000000.0,2020
VAC,2021-12-31,annual,4940000000.0,453000000.0,4487000000.0,342000000.0,4145000000.0,164000000.0,2021
VAC,2022-12-31,annual,5497000000.0,471000000.0,4940000000.0,524000000.0,4502000000.0,118000000.0,2022
VAC,2023-12-31,annual,5145000000.0,41000000.0,4956000000.0,248000000.0,4897000000.0,145000000.0,2023
VAC,2024-12-31,annual,5225000000.0,226000000.0,5026000000.0,197000000.0,5028000000.0,162000000.0,2024
VAC,2025-12-31,annual,5753000000.0,210000000.0,5482000000.0,733000000.0,5020000000.0,169000000.0,2025
VCEL,2018-12-31,annual,,,,82924000.0,-18286000.0,1732000.0,2018
VCEL,2019-12-31,annual,27854000.0,5502000.0,,69718000.0,965000.0,8000.0,2019
VCEL,2020-12-31,annual,53300000.0,4435000.0,,75807000.0,19680000.0,6000.0,2020
VCEL,2021-12-31,annual,50182000.0,2991000.0,,103398000.0,-18148000.0,4000.0,2021
VCEL,2022-12-31,annual,47570000.0,4302000.0,,119538000.0,-3497000.0,366000.0,2022
VCEL,2023-12-31,annual,88043000.0,6187000.0,,109557000.0,18955000.0,600000.0,2023
VCEL,2024-12-31,annual,98850000.0,9257000.0,,116213000.0,24330000.0,614000.0,2024
VCEL,2025-12-31,annual,98265000.0,14085000.0,,137499000.0,-1827000.0,1556000.0,2025
VCTR,2018-12-31,annual,268857000.0,,268857000.0,52092000.0,217366000.0,21375000.0,2018
VCTR,2019-12-31,annual,924539000.0,924539000.0,924539000.0,37892000.0,887418000.0,40901000.0,2019
VCTR,2020-12-31,annual,779015000.0,10006000.0,769009000.0,22744000.0,746265000.0,37005000.0,2020
VCTR,2021-12-31,annual,1127924000.0,1127924000.0,1127924000.0,69533000.0,1058391000.0,24652000.0,2021
VCTR,2022-12-31,annual,985514000.0,985514000.0,985514000.0,64971000.0,947343000.0,46904000.0,2022
VCTR,2023-12-31,annual,989269000.0,4675000.0,989269000.0,123547000.0,865722000.0,76764000.0,2023
VCTR,2024-12-31,annual,963862000.0,2932000.0,963862000.0,126731000.0,837131000.0,77436000.0,2024
VCTR,2025-12-31,annual,970014000.0,,970014000.0,163690000.0,806324000.0,65555000.0,2025
VCYT,2018-12-31,annual,25282000.0,1357000.0,23925000.0,77995000.0,-52713000.0,1963000.0,2018
VCYT,2019-12-31,annual,13607000.0,1407000.0,694000.0,159317000.0,-145710000.0,677000.0,2019
VCYT,2020-12-31,annual,12316000.0,1589000.0,810000.0,349364000.0,-337048000.0,229000.0,2020
VCYT,2021-12-31,annual,18853000.0,4757000.0,,177161000.0,-154344000.0,241000.0,2021
VCYT,2022-12-31,annual,14718000.0,4070000.0,,178852000.0,-139529000.0,198000.0,2022
VCYT,2023-12-31,annual,12630000.0,5105000.0,,216454000.0,-203824000.0,15000.0,2023
VCYT,2024-12-31,annual,50737000.0,7500000.0,,289441000.0,-188350000.0,2000.0,2024
VCYT,2025-12-31,annual,39654000.0,4051000.0,,412889000.0,-322924000.0,1000.0,2025
VECO,2018-12-31,annual,291318000.0,3926000.0,287392000.0,260462000.0,75119000.0,21518000.0,2018
VECO,2019-12-31,annual,314564000.0,4196000.0,300068000.0,244546000.0,185270000.0,22085000.0,2019
VECO,2020-12-31,annual,331568000.0,4148000.0,321115000.0,319396000.0,201943000.0,24739000.0,2020
VECO,2021-12-31,annual,266709000.0,4437000.0,229438000.0,223928000.0,146962000.0,28360000.0,2021
VECO,2022-12-31,annual,311574000.0,23502000.0,254491000.0,302413000.0,156649000.0,11510000.0,2022
VECO,2023-12-31,annual,310495000.0,4025000.0,274941000.0,305445000.0,151714000.0,11770000.0,2023
VECO,2024-12-31,annual,314273000.0,30253000.0,249702000.0,344314000.0,168678000.0,11045000.0,2024
VECO,2025-12-31,annual,257846000.0,,226009000.0,390229000.0,94380000.0,9136000.0,2025
VIAV,2018-06-30,annual,833200000.0,276400000.0,557900000.0,780700000.0,221800000.0,47300000.0,2018
VIAV,2019-06-30,annual,671700000.0,92900000.0,578800000.0,523000000.0,57300000.0,34300000.0,2019
VIAV,2020-06-30,annual,659800000.0,14600000.0,600900000.0,544000000.0,117300000.0,33700000.0,2020
VIAV,2021-06-30,annual,739200000.0,468200000.0,255600000.0,699400000.0,41400000.0,14700000.0,2021
VIAV,2022-06-30,annual,744500000.0,78500000.0,616500000.0,561300000.0,184600000.0,23300000.0,2022
VIAV,2023-06-30,annual,781000000.0,106300000.0,629500000.0,521100000.0,274500000.0,27100000.0,2023
VIAV,2024-06-30,annual,687200000.0,9800000.0,636000000.0,491200000.0,215900000.0,30900000.0,2024
VIAV,2025-06-30,annual,692300000.0,256400000.0,396300000.0,425300000.0,268700000.0,30000000.0,2025
VIR,2018-12-31,annual,10140000.0,14534000.0,0.0,98443000.0,-37458000.0,0.0,2018
VIR,2019-12-31,annual,1137000.0,237000.0,,383436000.0,-109098000.0,7967000.0,2019
VIR,2020-12-31,annual,70181000.0,3625000.0,,736861000.0,-366394000.0,3811000.0,2020
VIR,2021-12-31,annual,137488000.0,3927000.0,,708145000.0,-210327000.0,272911000.0,2021
VIR,2022-12-31,annual,127974000.0,4137000.0,,2402040000.0,-720657000.0,183145000.0,2022
VIR,2023-12-31,annual,124540000.0,12867000.0,,1522409000.0,-117036000.0,,2023
VIR,2024-12-31,annual,97891000.0,7752000.0,,905348000.0,-125056000.0,,2024
VIR,2025-12-31,annual,186906000.0,8798000.0,,462860000.0,-47201000.0,,2025
VIRT,2018-12-31,annual,2334065000.0,15128000.0,907037000.0,729547000.0,1604518000.0,213614000.0,2018
VIRT,2019-12-31,annual,4297557000.0,73486000.0,1917866000.0,732164000.0,3565393000.0,279898000.0,2019
VIRT,2020-12-31,annual,3428797000.0,64686000.0,1639280000.0,889559000.0,2539238000.0,213384000.0,2020
VIRT,2021-12-31,annual,3601760000.0,61510000.0,2747180000.0,1071463000.0,2530297000.0,219673000.0,2021
VIRT,2022-12-31,annual,3727079000.0,3944000.0,2856384000.0,981580000.0,2745499000.0,323095000.0,2022
VIRT,2023-12-31,annual,6926956000.0,1795994000.0,3056651000.0,820436000.0,6106520000.0,599761000.0,2023
VIRT,2024-12-31,annual,5712499000.0,38541000.0,5444133000.0,872513000.0,4839986000.0,626979000.0,2024
VIRT,2025-12-31,annual,8977136000.0,12382000.0,8703585000.0,1061697000.0,7915439000.0,139369000.0,2025
VITL,2018-12-31,annual,5481000.0,1210000.0,3136000.0,11815000.0,-6334000.0,424000.0,2018
VITL,2019-12-31,annual,6302000.0,2609000.0,2896000.0,1274000.0,5028000.0,349000.0,2019
VITL,2020-12-31,annual,798000.0,471000.0,,97901000.0,-28746000.0,488000.0,2020
VITL,2021-12-31,annual,327000.0,327000.0,,99587000.0,-30639000.0,52000.0,2021
VITL,2022-12-31,annual,10693000.0,2778000.0,,78728000.0,-2221000.0,114000.0,2022
VITL,2023-12-31,annual,22564000.0,6312000.0,,116816000.0,-61585000.0,782000.0,2023
VITL,2024-12-31,annual,18710000.0,7781000.0,,160293000.0,-131891000.0,1010000.0,2024
VITL,2025-12-31,annual,53491000.0,10343000.0,,113351000.0,4660000.0,874000.0,2025
VRE,2018-12-31,annual,3583590000.0,790939000.0,2792651000.0,29633000.0,2763018000.0,77594000.0,2018
VRE,2019-12-31,annual,3137518000.0,329000000.0,2808518000.0,25589000.0,2782929000.0,90569000.0,2019
VRE,2020-12-31,annual,2826797000.0,25000000.0,2801797000.0,38096000.0,2763701000.0,80991000.0,2020
VRE,2021-12-31,annual,2389070000.0,148000000.0,2241070000.0,31754000.0,2357316000.0,47505000.0,2021
VRE,2022-12-31,annual,2049022000.0,145045000.0,1903977000.0,26782000.0,1877195000.0,66381000.0,2022
VRE,2023-12-31,annual,1861248000.0,309272000.0,1853897000.0,28007000.0,1833241000.0,139137000.0,2023
VRE,2024-12-31,annual,1672313000.0,348839000.0,1323474000.0,7251000.0,1665062000.0,87976000.0,2024
VRE,2025-12-31,annual,1366559000.0,413244000.0,1332158000.0,2594309000.0,1352431000.0,88579000.0,2025
VRRM,2018-12-31,annual,869352682.0,9103518000.0,860249164.0,65048194.0,804304488.0,69550214.0,2018
VRRM,2019-12-31,annual,899565000.0,31749000.0,837686000.0,131513000.0,768052000.0,60729000.0,2019
VRRM,2020-12-31,annual,873210000.0,12283000.0,832941000.0,120259000.0,752951000.0,40865000.0,2020
VRRM,2021-12-31,annual,1284498000.0,42712000.0,1206802000.0,101283000.0,1183215000.0,44942000.0,2021
VRRM,2022-12-31,annual,1251697000.0,28290000.0,1190045000.0,105204000.0,1146493000.0,69372000.0,2022
VRRM,2023-12-31,annual,1074389000.0,16152000.0,1029113000.0,138631000.0,938080000.0,86701000.0,2023
VRRM,2024-12-31,annual,1066893000.0,6925000.0,1034211000.0,77560000.0,989333000.0,73902000.0,2024
VRRM,2025-12-31,annual,38226000.0,6888000.0,1021157000.0,65272000.0,-27046000.0,64618000.0,2025
VRTS,2018-12-31,annual,2278628000.0,329184000.0,1620260000.0,253720000.0,1695724000.0,84233000.0,2018
VRTS,2019-12-31,annual,2390213000.0,277839000.0,2112374000.0,321472000.0,1790902000.0,111478000.0,2019
VRTS,2020-12-31,annual,4582102000.0,2190445000.0,2391657000.0,333491000.0,2058166000.0,97331000.0,2020
VRTS,2021-12-31,annual,2299965033.62,2033.62,2299963000.0,378900000.0,1921063000.0,69638000.0,2021
VRTS,2022-12-31,annual,2338339000.0,2083314000.0,2338339000.0,588535000.0,1749804000.0,93407000.0,2022
VRTS,2023-12-31,annual,2253797000.0,,2175655000.0,340334000.0,1913463000.0,23431000.0,2023
VRTS,2024-12-31,annual,2474113000.0,,2404076000.0,399582000.0,2074531000.0,183324000.0,2024
VRTS,2025-12-31,annual,2843010000.0,16827000.0,2749785000.0,477169000.0,2365841000.0,162379000.0,2025
VSAT,2018-03-31,annual,1023705000.0,45300000.0,690886000.0,71446000.0,952259000.0,4026000.0,2018
VSAT,2019-03-31,annual,1412840000.0,19937000.0,1282898000.0,261701000.0,1151139000.0,50010000.0,2019
VSAT,2020-03-31,annual,2180147000.0,71934000.0,1285497000.0,304309000.0,1875838000.0,38641000.0,2020
VSAT,2021-03-31,annual,2195814000.0,79368000.0,1683264000.0,295949000.0,1899865000.0,32687000.0,2021
VSAT,2022-03-31,annual,2852293000.0,84899000.0,2451216000.0,310459000.0,2541834000.0,29391000.0,2022
VSAT,2023-03-31,annual,2783085000.0,88578000.0,1689186000.0,1348854000.0,1434231000.0,26809000.0,2023
VSAT,2024-03-31,annual,7638494000.0,129615000.0,7129235000.0,1901033000.0,5737461000.0,400398000.0,2024
VSAT,2025-03-31,annual,7515552000.0,569135000.0,6532284000.0,1612105000.0,5903447000.0,421944000.0,2025
VSCO,2019-01-31,annual,,,,,,2000000.0,2019
VSCO,2020-01-31,annual,2652000000.0,402000000.0,92000000.0,245000000.0,2407000000.0,8000000.0,2020
VSCO,2021-01-31,annual,2071000000.0,421000000.0,97000000.0,335000000.0,1736000000.0,6000000.0,2021
VSCO,2022-01-31,annual,2636000000.0,344000000.0,978000000.0,490000000.0,2146000000.0,27000000.0,2022
VSCO,2023-01-31,annual,2786000000.0,314000000.0,1271000000.0,427000000.0,2359000000.0,60000000.0,2023
VSCO,2024-01-31,annual,2703000000.0,271000000.0,1120000000.0,270000000.0,2433000000.0,99000000.0,2024
VSCO,2025-01-31,annual,2698000000.0,291000000.0,973000000.0,227000000.0,2471000000.0,86000000.0,2025
VSCO,2026-01-31,annual,2846000000.0,299000000.0,971000000.0,518000000.0,2328000000.0,70080000.0,2026
VSEC,2018-12-31,annual,181112000.0,11066000.0,170046000.0,162000.0,180950000.0,8982000.0,2018
VSEC,2019-12-31,annual,298162000.0,20593000.0,253128000.0,734000.0,297428000.0,13830000.0,2019
VSEC,2020-12-31,annual,277920000.0,24391000.0,230714000.0,378000.0,277542000.0,13496000.0,2020
VSEC,2021-12-31,annual,317728000.0,20153000.0,270407000.0,518000.0,317210000.0,12069000.0,2021
VSEC,2022-12-31,annual,308636000.0,13182000.0,276300000.0,305000.0,308331000.0,17893000.0,2022
VSEC,2023-12-31,annual,459260000.0,27457000.0,406844000.0,7768000.0,451492000.0,31083000.0,2023
VSEC,2024-12-31,annual,485206000.0,36889000.0,400173000.0,29030000.0,456176000.0,34939000.0,2024
VSEC,2025-12-31,annual,342803000.0,13806000.0,285304000.0,69358000.0,273445000.0,20556000.0,2025
VSH,2018-12-31,annual,494527000.0,18000.0,494509000.0,764318000.0,-191505000.0,36680000.0,2018
VSH,2019-12-31,annual,597877000.0,20219000.0,499147000.0,802955000.0,-96256000.0,33683000.0,2019
VSH,2020-12-31,annual,503180000.0,22074000.0,394886000.0,778350000.0,-116694000.0,31555000.0,2020
VSH,2021-12-31,annual,579045000.0,23392000.0,455666000.0,920851000.0,-195063000.0,17538000.0,2021
VSH,2022-12-31,annual,634749000.0,25319000.0,500937000.0,916097000.0,23924000.0,17129000.0,2022
VSH,2023-12-31,annual,947503000.0,26485000.0,818188000.0,1008527000.0,-25216000.0,25131000.0,2023
VSH,2024-12-31,annual,1025138000.0,25901000.0,905019000.0,606416000.0,434852000.0,27480000.0,2024
VSH,2025-12-31,annual,1169037000.0,26546000.0,950893000.0,515231000.0,654071000.0,38651000.0,2025
VTOL,2018-12-31,annual,162275000.0,2058000.0,160217000.0,178055000.0,-15780000.0,113500000.0,2018
VTOL,2019-03-31,annual,162275000.0,2058000.0,8223000.0,178055000.0,-15780000.0,113500000.0,2019
VTOL,2019-12-31,annual,867203000.0,127223000.0,515385000.0,196662000.0,670541000.0,13874000.0,2019
VTOL,2020-12-31,annual,789120000.0,93874000.0,527528000.0,228010000.0,561110000.0,51259000.0,2020
VTOL,2021-12-31,annual,720975000.0,82625000.0,512909000.0,263769000.0,457206000.0,41521000.0,2021
VTOL,2022-12-31,annual,753637000.0,87917000.0,,163683000.0,589954000.0,40942564.0,2022
VTOL,2023-12-31,annual,838315000.0,88535000.0,534823000.0,180265000.0,658050000.0,41417000.0,2023
VTOL,2024-12-31,annual,957091000.0,96973000.0,671169000.0,247503000.0,709588000.0,37581000.0,2024
VTOL,2025-12-31,annual,913036000.0,104981000.0,643511000.0,293631000.0,619405000.0,39918000.0,2025
VYX,2018-12-31,annual,3165000000.0,185000000.0,,464000000.0,2701000000.0,176000000.0,2018
VYX,2019-12-31,annual,3928000000.0,282000000.0,3277000000.0,509000000.0,3419000000.0,204000000.0,2019
VYX,2020-12-31,annual,3603000000.0,8000000.0,3270000000.0,338000000.0,3265000000.0,223000000.0,2020
VYX,2021-12-31,annual,5950000000.0,57000000.0,5505000000.0,447000000.0,5503000000.0,265000000.0,2021
VYX,2022-12-31,annual,5939000000.0,101000000.0,5561000000.0,221000000.0,5718000000.0,304000000.0,2022
VYX,2023-12-31,annual,2829000000.0,15000000.0,2563000000.0,259000000.0,2570000000.0,322000000.0,2023
VYX,2024-12-31,annual,1346000000.0,259000000.0,1098000000.0,724000000.0,622000000.0,158000000.0,2024
VYX,2025-12-31,annual,1604000000.0,52000000.0,1100000000.0,239000000.0,1365000000.0,60000000.0,2025
WABC,2018-12-31,annual,102494000.0,102494000.0,,3074954000.0,-317790000.0,1959000.0,2018
WABC,2019-12-31,annual,78992000.0,61856000.0,,3452267000.0,-294429000.0,1888000.0,2019
WABC,2020-12-31,annual,121377000.0,102545000.0,,4684460000.0,-499898000.0,1824000.0,2020
WABC,2021-12-31,annual,164226000.0,146246000.0,,5770940000.0,-967859000.0,1955000.0,2021
WABC,2022-12-31,annual,73538000.0,57792000.0,,4625979000.0,-220698000.0,1925000.0,2022
WABC,2023-12-31,annual,76976000.0,58162000.0,,4190115000.0,-113338000.0,3890000.0,2023
WABC,2024-12-31,annual,138307000.0,120322000.0,,1940065000.0,-463187000.0,17419000.0,2024
WABC,2025-12-31,annual,159504000.0,137298000.0,,2116686000.0,-408297000.0,13712000.0,2025
WAFD,2018-09-30,annual,2330000000.0,1680000000.0,2330000000.0,1583607000.0,2061350000.0,134944000.0,2018
WAFD,2019-09-30,annual,2250000000.0,950000000.0,2250000000.0,1904900000.0,1830842000.0,190406000.0,2019
WAFD,2020-09-30,annual,2700000000.0,1836617000.0,2700000000.0,3952469000.0,997023000.0,151757000.0,2020
WAFD,2021-09-30,annual,1720000000.0,1326197000.0,1720000000.0,4229068000.0,-370809000.0,86501000.0,2021
WAFD,2022-09-30,annual,2125000000.0,2031215000.0,2125000000.0,2735002000.0,1441035000.0,71770000.0,2022
WAFD,2023-09-30,annual,3650000000.0,3651841000.0,3650000000.0,2975746000.0,2669351000.0,352721000.0,2023
WAFD,2024-09-30,annual,3318307000.0,11786000.0,3318307000.0,4953811000.0,937205000.0,710878000.0,2024
WAFD,2025-09-30,annual,1817249000.0,1747041000.0,70208000.0,3272450000.0,1159939000.0,685214000.0,2025
WD,2018-12-31,annual,1490089000.0,1161382000.0,328707000.0,90058000.0,1367334000.0,10130000.0,2018
WD,2019-12-31,annual,1200128000.0,906128000.0,294000000.0,120685000.0,1079407000.0,14359000.0,2019
WD,2020-12-31,annual,2813815000.0,2517156000.0,296659000.0,321097000.0,2487652000.0,8550000.0,2020
WD,2021-12-31,annual,2861308000.0,2114731000.0,2681746000.0,305635000.0,2376111000.0,7981000.0,2021
WD,2022-12-31,annual,1951653000.0,1247550000.0,1247550000.0,225949000.0,1021601000.0,34233000.0,2022
WD,2023-12-31,annual,1470894000.0,1369536000.0,1369536000.0,328698000.0,1142196000.0,68476000.0,2023
WD,2024-12-31,annual,1657252000.0,1072247000.0,1549750000.0,279270000.0,1377982000.0,7033000.0,2024
WD,2025-12-31,annual,2249490000.0,2249490000.0,2249490000.0,299315000.0,1950175000.0,5490000.0,2025
WDFC,2018-08-31,annual,86400000.0,23600000.0,62800000.0,49085000.0,37534000.0,4219000.0,2018
WDFC,2019-08-31,annual,81426000.0,21205000.0,60221000.0,27233000.0,54193000.0,2541000.0,2019
WDFC,2020-08-31,annual,122258000.0,2640000.0,113098000.0,56462000.0,65796000.0,2439000.0,2020
WDFC,2021-08-31,annual,131767000.0,2703000.0,114940000.0,85961000.0,45806000.0,2395000.0,2021
WDFC,2022-08-31,annual,154014000.0,40876000.0,107139000.0,37843000.0,116171000.0,2742000.0,2022
WDFC,2023-08-31,annual,128519000.0,12944000.0,109743000.0,48143000.0,80376000.0,5614000.0,2023
WDFC,2024-08-31,annual,102834000.0,10953000.0,85977000.0,46699000.0,56135000.0,4287000.0,2024
WDFC,2025-08-31,annual,97700000.0,3082000.0,86195000.0,58130000.0,39570000.0,3441000.0,2025
WEN,2018-12-31,annual,2784438000.0,31655000.0,2752783000.0,431405000.0,2353033000.0,119618000.0,2018
WEN,2019-12-31,annual,3713675000.0,77530000.0,2257561000.0,300195000.0,3413480000.0,115971000.0,2019
WEN,2020-12-31,annual,3675977000.0,86413000.0,2218163000.0,306989000.0,3368988000.0,117737000.0,2020
WEN,2021-12-31,annual,3856409000.0,87078000.0,2356416000.0,249438000.0,3606971000.0,109185000.0,2021
WEN,2022-12-31,annual,4281810000.0,95686000.0,2822196000.0,745889000.0,3535921000.0,122319000.0,2022
WEN,2023-12-31,annual,4139774000.0,98853000.0,2732814000.0,516037000.0,3623737000.0,124061000.0,2023
WEN,2024-12-31,annual,4092566000.0,150740000.0,2662130000.0,450512000.0,3642054000.0,123881000.0,2024
WEN,2025-12-31,annual,4145016000.0,107542000.0,2730502000.0,300833000.0,3844183000.0,126467000.0,2025
WERN,2018-12-31,annual,125000000.0,75000000.0,50000000.0,33930000.0,91070000.0,2695000.0,2018
WERN,2019-12-31,annual,311736000.0,78583000.0,225000000.0,33442000.0,278294000.0,6854000.0,2019
WERN,2020-12-31,annual,210370000.0,28421000.0,175000000.0,29334000.0,181036000.0,4215000.0,2020
WERN,2021-12-31,annual,456514000.0,11380000.0,422500000.0,54196000.0,402318000.0,4423000.0,2021
WERN,2022-12-31,annual,736043000.0,15646000.0,687500000.0,107240000.0,628803000.0,11828000.0,2022
WERN,2023-12-31,annual,685262000.0,11517000.0,646250000.0,61723000.0,623539000.0,33535000.0,2023
WERN,2024-12-31,annual,701758000.0,35352000.0,630000000.0,40752000.0,661006000.0,39212000.0,2024
WERN,2025-12-31,annual,752000000.0,,752000000.0,59922000.0,692078000.0,39053000.0,2025
WGO,2018-08-31,annual,291441000.0,291441000.0,291441000.0,2342000.0,289099000.0,18246000.0,2018
WGO,2019-08-31,annual,254294000.0,8892000.0,245402000.0,37431000.0,216863000.0,17939000.0,2019
WGO,2020-08-31,annual,547745000.0,3199000.0,512630000.0,292575000.0,255170000.0,37461000.0,2020
WGO,2021-08-31,annual,555304000.0,13429000.0,528559000.0,434563000.0,120741000.0,40400000.0,2021
WGO,2022-08-31,annual,598660000.0,5689000.0,545855000.0,282172000.0,316488000.0,41300000.0,2022
WGO,2023-08-31,annual,649300000.0,7200000.0,592400000.0,309900000.0,339400000.0,20500000.0,2023
WGO,2024-08-31,annual,741800000.0,59100000.0,637100000.0,330900000.0,410900000.0,21100000.0,2024
WGO,2025-08-31,annual,595400000.0,9300000.0,540500000.0,174000000.0,421400000.0,25900000.0,2025
WHD,2018-12-31,annual,16094000.0,14706000.0,0.0,70841000.0,-54747000.0,3723000.0,2018
WHD,2019-12-31,annual,37665000.0,13472000.0,,202603000.0,-164938000.0,1524000.0,2019
WHD,2020-12-31,annual,28132000.0,8070000.0,,288659000.0,-260527000.0,1127000.0,2020
WHD,2021-12-31,annual,33208000.0,9747000.0,,301669000.0,-268461000.0,1127000.0,2021
WHD,2022-12-31,annual,35521000.0,10710000.0,,344527000.0,-309006000.0,1228000.0,2022
WHD,2023-12-31,annual,39973000.0,11500000.0,,133792000.0,-93819000.0,10236000.0,2023
WHD,2024-12-31,annual,41716000.0,11110000.0,,342843000.0,-301127000.0,3824000.0,2024
WHD,2025-12-31,annual,37749000.0,12291000.0,,494582000.0,-456833000.0,4349000.0,2025
